restaurant_id,Market Segment,Price Group,Room Type,latitude,longitude
74020468,Ufa,0,3,54.7261409,55.947499
74020469,Ufa,0,3,54.7261409,55.947499
74020503,Ufa,0,3,54.7261409,55.947499
74020555,Ufa,0,3,54.7261409,55.947499
74020702,Ufa,0,3,54.7261409,55.947499
74020896,Ufa,0,2,54.7261409,55.947499
74021127,Ufa,0,3,54.7261409,55.947499
74021214,Ufa,0,0,54.7261409,55.947499
74021216,Ufa,0,3,54.7261409,55.947499
74021276,Ufa,0,4,54.7261409,55.947499
74015173,Ufa,0,3,54.7261409,55.947499
74015705,Ufa,0,0,54.7261409,55.947499
74020378,Ufa,0,0,54.7261409,55.947499
74020395,Ufa,0,3,54.7261409,55.947499
74021787,Ufa,0,2,54.7261409,55.947499
74021788,Ufa,0,3,54.7261409,55.947499
74021789,Ufa,0,3,54.7261409,55.947499
74021480,Ukhta,5,3,63.5623797,53.6842376
74021641,Ulan-Ude,6,0,51.8357841,107.5839105
74021810,Ulan-Ude,6,0,51.8357841,107.5839105
74021833,Ulan-Ude,6,3,51.8357841,107.5839105
74021842,Ulan-Ude,6,3,51.8357841,107.5839105
74021360,Ulyanovsk,0,0,54.3150278,48.403373
74021361,Ulyanovsk,0,3,54.3150278,48.403373
74021619,Ulyanovsk,0,3,54.3150278,48.403373
74021620,Ulyanovsk,0,3,54.3150278,48.403373
74021695,Ussuriysk,0,0,43.7972447,131.9520752
74021854,Ussuriysk,0,2,43.7972447,131.9520752
74021820,Ust-Dzheguta,0,3,44.0858961,41.9722557
74020616,Velikiy Novgorod,9,3,58.5209862,31.2757862
74020664,Velikiy Novgorod,9,2,58.5209862,31.2757862
74221297,Vidnoye,4,0,55.5571496,37.7087142
74321677,Vidnoye,4,0,55.5571496,37.7087142
74020944,Vladikavkaz,4,3,43.024593,44.68211
74021585,Vladikavkaz,4,2,43.024593,44.68211
74021234,Vladimir,4,3,56.1288899,40.4075203
74021410,Vladimir,4,3,56.1288899,40.4075203
74021553,Vladimir,4,3,56.1288899,40.4075203
74021826,Vladimir,4,2,56.1288899,40.4075203
74021888,Vladimir,4,3,56.1288899,40.4075203
74020960,Vladivostok,0,3,43.1150678,131.8855768
74020961,Vladivostok,0,3,43.1150678,131.8855768
74021238,Vladivostok,0,3,43.1150678,131.8855768
74021241,Vladivostok,0,3,43.1150678,131.8855768
74021368,Vladivostok,0,0,43.1150678,131.8855768
74021559,Vladivostok,0,3,43.1150678,131.8855768
74021756,Vladivostok,0,2,43.1150678,131.8855768
74021815,Vladivostok,0,3,43.1150678,131.8855768
74021897,Vladivostok,0,3,43.1150678,131.8855768
74021922,Vladivostok,0,0,43.1150678,131.8855768
74021921,Vladivostok,0,0,43.1150678,131.8855768
74021960,Vladivostok,0,3,43.1150678,131.8855768
74220438,Volgograd,4,0,48.6484138,44.384975590129905
74220447,Volgograd,4,2,48.6484138,44.384975590129905
74220530,Volgograd,4,0,48.6484138,44.384975590129905
74220536,Volgograd,4,2,48.6484138,44.384975590129905
74220553,Volgograd,4,3,48.6484138,44.384975590129905
74221288,Volgograd,4,0,48.6484138,44.384975590129905
74321712,Volgograd,4,2,48.6484138,44.384975590129905
74321843,Volgograd,4,3,48.6484138,44.384975590129905
74020644,Vologda,4,4,60.0391461,43.1215213
74321902,Voronezh,0,0,51.67993115,39.18375597402426
74321903,Voronezh,0,3,51.67993115,39.18375597402426
74321904,Voronezh,0,3,51.67993115,39.18375597402426
74321905,Voronezh,0,3,51.67993115,39.18375597402426
74321906,Voronezh,0,0,51.67993115,39.18375597402426
74321907,Voronezh,0,2,51.67993115,39.18375597402426
74321908,Voronezh,0,3,51.67993115,39.18375597402426
74321909,Voronezh,0,2,51.67993115,39.18375597402426
74321913,Voronezh,0,3,51.67993115,39.18375597402426
74321914,Voronezh,0,3,51.67993115,39.18375597402426
74321915,Voronezh,0,0,51.67993115,39.18375597402426
74220603,Voskresensk,4,4,55.322518,38.6816824
74321793,Voskresensk,4,3,55.322518,38.6816824
74021736,Votkinsk,0,2,57.052505,53.990612
74021465,Vyborg,9,3,60.709217,28.744051
74021437,Yakutsk,8,0,62.0274078,129.7319787
74021635,Yakutsk,8,2,62.0274078,129.7319787
74021809,Yakutsk,8,3,62.0274078,129.7319787
74021910,Yakutsk,8,0,62.0274078,129.7319787
74021790,Yaroslavl,4,3,57.6263877,39.8933705
74021791,Yaroslavl,4,0,57.6263877,39.8933705
74021793,Yaroslavl,4,0,57.6263877,39.8933705
74021794,Yaroslavl,4,0,57.6263877,39.8933705
74021795,Yaroslavl,4,3,57.6263877,39.8933705
74021825,Yaroslavl,4,4,57.6263877,39.8933705
74021844,Yaroslavl,4,3,57.6263877,39.8933705
74021926,Yaroslavl,4,4,57.6263877,39.8933705
74021945,Yaroslavl,4,3,57.6263877,39.8933705
74321834,Yegoryevsk,4,3,55.3829765,39.0356223
74021592,Yoshkar-Ola,4,3,56.6326996,47.8975847
74021568,Yudino,0,3,55.6685791,95.5043234
74021942,Yurga,0,3,55.7136,84.934799
74021875,Zarechniy,0,3,51.1423214,94.5103893
74020661,Zelenodolsk,9,3,55.8586627,48.55746590061055
74022000,Zelenokumsk,4,2,44.403175,43.884163
74321795,Zhukovsky,4,0,55.569172699999996,38.116801910954834
74321853,Zhukovsky,4,3,55.569172699999996,38.116801910954834
74321894,Zlatoust,0,4,55.03463945,59.529269431190286
