restaurant_id,Market Segment,Price Group,Room Type,latitude,longitude,order_value_mean,order_value_std,product_qnt_mean,product_qnt_std,used_points_qnt_mean,used_points_qnt_std,order_value_mean_Kmean_Cluster,Combined_Cluster,latitude_longitude_Dbscan_Cluster
74021204,Oryol,0,0,52.9687747,36.0694937,3.272508038585209,2.437909249290494,128.02250803858522,74.80752070897671,2.532154340836013,126.30349301292841,1,1.0_-1.0,-1.0
74021261,Oryol,0,3,52.9687747,36.0694937,3.050947499223361,2.2076512953373446,126.07766387076732,78.98320695403176,1.95712954333644,111.04015545296937,4,4.0_-1.0,-1.0
74021351,Oryol,0,3,52.9687747,36.0694937,3.1360351058337637,2.0814371127247986,121.52194114610222,75.40052385031736,3.7687145069695407,165.84484454676786,4,4.0_-1.0,-1.0
74221421,Ostrovtsy,4,2,55.5875047,38.0055483,3.3767406849830635,2.5051064245191528,121.9209634926609,76.10183462181627,2.182913059841927,112.52064587036072,8,8.0_0.0,0.0
74220409,Otradnoe,4,0,59.772663,30.802027,3.3586036671368125,2.579275705349322,123.89703808180536,74.8500816391183,6.205923836389281,246.86448219944,8,8.0_1.0,1.0
74221323,Pavlovsky Posad,4,3,55.7813357,38.6507838,3.130479950135051,2.4020313251440424,118.8132142115105,75.79015342721239,7.729067109910659,319.97521682381046,4,4.0_0.0,0.0
74020498,Penza,0,3,53.1937836,45.006741250609664,3.0246913580246915,2.3919075697154684,120.10699588477367,74.30262670459818,8.367626886145406,292.4862699537632,4,4.0_-1.0,-1.0
74020470,Penza,0,3,53.1937836,45.006741250609664,2.95016835016835,2.2548308499415977,121.47771043771044,74.15991661877564,9.696969696969697,273.4433356967954,7,7.0_-1.0,-1.0
74020717,Penza,0,4,53.1937836,45.006741250609664,3.318840579710145,2.4835793449875725,122.09498327759198,74.64438967633455,9.632107023411372,323.8042894721978,1,1.0_-1.0,-1.0
74021025,Penza,0,4,53.1937836,45.006741250609664,3.374822862541332,2.5759503081147397,123.1421823334908,74.02709294905418,12.30514879546528,510.9638714227306,8,8.0_-1.0,-1.0
74021427,Penza,0,3,53.1937836,45.006741250609664,3.830998248686515,2.7613464253897764,122.25043782837128,74.39945315058037,11.668126094570928,346.5770209640179,9,9.0_-1.0,-1.0
74021457,Penza,0,0,53.1937836,45.006741250609664,3.467338491992082,2.647496404068684,123.52420370703616,73.96771958864876,4.606802231419831,276.7580969940675,8,8.0_-1.0,-1.0
74021812,Penza,0,3,53.1937836,45.006741250609664,3.050761421319797,2.1737476719651694,123.85593425187334,73.60108993261179,7.372492144065748,212.98805541149616,4,4.0_-1.0,-1.0
74021912,Penza,0,3,53.1937836,45.006741250609664,2.9023490345590948,2.1184036649689766,122.35100233673595,74.24474191654748,8.10478415938999,268.483027177507,7,7.0_-1.0,-1.0
74021975,Penza,0,3,53.1937836,45.006741250609664,3.201675457648154,2.374007744796817,121.6009928637915,76.2523068548742,14.458578963698418,312.1312126704402,1,1.0_-1.0,-1.0
74021066,Perm,0,2,58.014965,56.246723,3.066006600660066,2.2277379474089285,122.41364136413641,75.0387769737257,9.460946094609461,274.234949411505,4,4.0_-1.0,-1.0
74021262,Perm,0,3,58.014965,56.246723,2.9625,2.210950370079525,124.4525641025641,74.1367612688135,8.621794871794872,280.3481516885057,4,4.0_-1.0,-1.0
74021341,Perm,0,3,58.014965,56.246723,2.910998834045861,2.133074608033119,122.99261562378547,75.92567388427346,10.532452390205986,380.8420371837199,7,7.0_3.0,3.0
74021460,Perm,0,3,58.014965,56.246723,2.6560448049439938,1.9755319882466886,121.37891077636154,75.16347077929467,8.787176516029355,287.5130262918985,0,0.0_-1.0,-1.0
74021540,Perm,0,0,58.014965,56.246723,2.863080684596577,2.0771929329250853,121.48121804845522,75.44274116811299,7.001555901311402,210.72270304531946,7,7.0_3.0,3.0
74021582,Perm,0,3,58.014965,56.246723,2.8837086092715234,1.9897690145288665,120.73854304635762,74.93551536598335,7.0198675496688745,315.11304383473066,7,7.0_3.0,3.0
74021583,Perm,0,3,58.014965,56.246723,2.9277194231796333,2.085283449932356,123.09631475876803,76.23337810247652,11.32277016200819,332.54711547857755,7,7.0_3.0,3.0
74021588,Perm,0,2,58.014965,56.246723,3.813978494623656,2.726322249208683,129.15483870967742,72.77296892500738,19.032258064516128,525.5936258451547,9,9.0_-1.0,-1.0
74021058,Perm,0,3,58.014965,56.246723,3.135211666430695,2.276107940026765,126.07503893529662,74.60180352647677,8.452498938128274,246.04069131025807,4,4.0_-1.0,-1.0
74021785,Perm,0,3,58.014965,56.246723,3.079937029910792,2.181514229779963,122.03043554311702,75.19772711850125,1.0145181039006472,76.70857189795512,4,4.0_-1.0,-1.0
74021832,Perm,0,0,58.014965,56.246723,3.226731363034848,2.2426643493415743,123.98411998235554,75.18066901046404,16.960741067490076,431.3354098944247,1,1.0_-1.0,-1.0
74021943,Perm,0,0,58.014965,56.246723,2.7696422601136743,2.0335164793447604,120.42460715479773,74.80192592456562,5.600133734536944,195.65690480338304,7,7.0_3.0,3.0
74021990,Perm,0,4,58.014965,56.246723,3.636986301369863,2.6019419739222327,128.08008429926238,73.1319235567724,18.01896733403583,399.0260621431453,2,2.0_-1.0,-1.0
74321682,Pervouralsk,9,4,56.9051246,59.9431941,3.3469708890637295,2.452056416546904,119.45869394177812,74.43837064452656,9.04799370574351,371.66772139260485,8,8.0_-1.0,-1.0
74020634,Petrozavodsk,5,0,61.7900426,34.390007,3.3094609875612515,2.3961800709846033,121.40067847719563,74.22698433291902,7.764794572182435,298.63947732630277,1,1.0_-1.0,-1.0
74020662,Petrozavodsk,5,4,61.7900426,34.390007,2.896836705614135,2.1358277622900332,123.4015388999715,75.03949403266168,16.414933029353094,374.9703522516211,7,7.0_-1.0,-1.0
74020667,Petrozavodsk,5,4,61.7900426,34.390007,3.8059483178937104,2.6671229982997318,124.83276450511946,73.58674866864334,15.943442223305704,388.23468476965616,9,9.0_-1.0,-1.0
