,Fact ID,Market Segment,Price Group,Room Type,latitude,longitude,action_order_success,action_order_success_std,conversion_rate_total
292,74020663,Saint Petersburg,4,3,59.9606739,30.1586551,9690,62.300825493269805,0.7467080194849129
293,74020665,Saint Petersburg,4,2,59.9606739,30.1586551,3721,23.67469594461934,0.7419622352905589
294,74020666,Saint Petersburg,4,2,59.9606739,30.1586551,5979,35.02394393151415,0.680352289061775
295,74020784,Saint Petersburg,4,3,59.9606739,30.1586551,32706,163.12987933472039,0.8032917444462101
296,74020815,Saint Petersburg,4,0,59.9606739,30.1586551,19699,153.08527731407034,0.7674923758803736
297,74020816,Saint Petersburg,0,3,59.9606739,30.1586551,34648,142.20775851539244,0.7718466182350285
298,74020861,Saint Petersburg,4,4,59.9606739,30.1586551,15150,66.271017378345,0.8204261708306303
299,74020877,Saint Petersburg,0,3,59.9606739,30.1586551,13928,60.0736129463767,0.7853928465547928
300,74020879,Saint Petersburg,4,4,59.9606739,30.1586551,12100,57.88500371241988,0.30374669928429454
301,74020881,Saint Petersburg,4,3,59.9606739,30.1586551,11239,46.16551078418729,0.8402993662644657
302,74020882,Saint Petersburg,4,3,59.9606739,30.1586551,26220,121.31938368266985,0.7224202190827587
303,74020883,Saint Petersburg,4,4,59.9606739,30.1586551,7873,38.299603772399614,0.7916505707611279
304,74020920,Saint Petersburg,4,3,59.9606739,30.1586551,21243,105.3121479044113,0.7325740342915609
305,74020987,Saint Petersburg,4,3,59.9606739,30.1586551,7933,44.59425123385042,0.7456464617283549
306,74021005,Saint Petersburg,0,3,59.9606739,30.1586551,25448,128.75521591816891,0.8054508764544849
307,74021028,Saint Petersburg,4,3,59.9606739,30.1586551,14727,64.70085878734184,0.8275500519293582
308,74021029,Saint Petersburg,4,4,59.9606739,30.1586551,13138,75.40181004056524,0.7966417925202344
309,74021051,Saint Petersburg,4,3,59.9606739,30.1586551,9260,69.6481130334685,0.7630776265994085
310,74021052,Saint Petersburg,4,0,59.9606739,30.1586551,26164,238.28865233068473,0.7853662531477165
311,74021063,Saint Petersburg,4,4,59.9606739,30.1586551,4569,39.464626780413035,0.7066756004955761
312,74021089,Saint Petersburg,4,3,59.9606739,30.1586551,24730,124.39674987091146,0.7573453427119877
313,74021130,Saint Petersburg,4,4,59.9606739,30.1586551,10188,54.66406232268943,0.7990614290396088
314,74021148,Saint Petersburg,4,3,59.9606739,30.1586551,21569,83.86274067297681,0.8168130101749003
315,74021150,Saint Petersburg,4,2,59.9606739,30.1586551,7698,44.09706058094688,0.7461505130560783
316,74021151,Saint Petersburg,4,4,59.9606739,30.1586551,2428,13.958944456004348,0.7752041562788412
317,74021182,Saint Petersburg,4,0,59.9606739,30.1586551,14116,105.53173037190388,0.770057417489501
318,74021183,Saint Petersburg,4,2,59.9606739,30.1586551,11282,66.88525879901736,0.7701242010019228
319,74021247,Saint Petersburg,4,3,59.9606739,30.1586551,28279,172.42949596195612,0.8235030722820613
320,74021269,Saint Petersburg,4,4,59.9606739,30.1586551,6493,37.95311049823489,0.7962687557388824
321,74021274,Saint Petersburg,4,3,59.9606739,30.1586551,23260,115.5758655678355,0.7526426071388121
322,74021275,Saint Petersburg,4,4,59.9606739,30.1586551,25623,131.70595147051088,0.7871747657545403
323,74021325,Saint Petersburg,4,3,59.9606739,30.1586551,14124,86.39956980466941,0.8045989795321247
324,74021377,Saint Petersburg,4,3,59.9606739,30.1586551,14192,80.86835889304571,0.7752947738886453
325,74021378,Saint Petersburg,4,3,59.9606739,30.1586551,14922,79.04581330787708,0.7873391838036188
326,74021379,Saint Petersburg,4,2,59.9606739,30.1586551,5889,36.03577483098113,0.7679448807915698
327,74021380,Saint Petersburg,4,3,59.9606739,30.1586551,17806,82.47609496653487,0.8130066454924224
328,74021381,Saint Petersburg,4,3,59.9606739,30.1586551,23937,95.22218773791109,0.8260169795692639
329,74021492,Saint Petersburg,4,0,59.9606739,30.1586551,24374,174.59378920245177,0.756231949492414
330,74021494,Saint Petersburg,0,3,59.9606739,30.1586551,21792,121.65233805144668,0.7734938034085149
331,74021545,Saint Petersburg,4,3,59.9606739,30.1586551,10289,58.724271815413985,0.7705298764155799
332,74021591,Saint Petersburg,4,3,59.9606739,30.1586551,19456,81.63471192131563,0.8078017033671387
333,74021593,Saint Petersburg,4,3,59.9606739,30.1586551,15193,66.55719081453788,0.841407782904651
334,74021638,Saint Petersburg,4,3,59.9606739,30.1586551,16836,84.52380399760919,0.8293896739279386
335,74021640,Saint Petersburg,4,3,59.9606739,30.1586551,23186,95.23636339277503,0.8710299706172066
336,74009310,Saint Petersburg,0,3,59.9606739,30.1586551,33453,165.1101751360416,0.7409024200596833
337,74011239,Saint Petersburg,4,3,59.9606739,30.1586551,35932,160.57049568713748,0.7785207291498929
338,74012019,Saint Petersburg,4,0,59.9606739,30.1586551,11309,62.131157254266434,0.7727851664974379
339,74012022,Saint Petersburg,4,0,59.9606739,30.1586551,22433,131.3857485128456,0.7531111646640504
340,74012107,Saint Petersburg,4,3,59.9606739,30.1586551,52354,271.50035066528596,0.7354467499538228
341,74012185,Saint Petersburg,4,0,59.9606739,30.1586551,28670,134.27350701726974,0.8512304864513524
342,74012833,Saint Petersburg,4,0,59.9606739,30.1586551,13267,70.40324685637589,0.8196599013838292
343,74012966,Saint Petersburg,4,2,59.9606739,30.1586551,14951,78.89368182929132,0.7044182808759551
344,74013222,Saint Petersburg,4,0,59.9606739,30.1586551,23672,154.2063743485473,0.7389185214162063
345,74013406,Saint Petersburg,4,0,59.9606739,30.1586551,9686,86.74755238398102,0.7369810380500865
346,74013755,Saint Petersburg,4,0,59.9606739,30.1586551,14864,106.66469785933657,0.7229565879889049
347,74013948,Saint Petersburg,4,0,59.9606739,30.1586551,13872,106.45146975750889,0.6894818532879164
348,74014706,Saint Petersburg,4,3,59.9606739,30.1586551,22510,103.76093414013815,0.8081138581839514
349,74014946,Saint Petersburg,4,2,59.9606739,30.1586551,11614,60.00769259015005,0.7413385774784792
350,74014994,Saint Petersburg,4,0,59.9606739,30.1586551,15174,111.73817240733952,0.7245905800560032
351,74015266,Saint Petersburg,4,0,59.9606739,30.1586551,8681,75.97555173312584,0.7512368034355722
352,74015748,Saint Petersburg,4,0,59.9606739,30.1586551,21819,164.8663676221816,0.8023768430654349
353,74015749,Saint Petersburg,4,0,59.9606739,30.1586551,6258,62.259175124780164,0.7670659618091409
354,74016068,Saint Petersburg,4,3,59.9606739,30.1586551,23520,98.9791882127153,0.7917678886979643
355,74016847,Saint Petersburg,4,3,59.9606739,30.1586551,37900,173.04316188213906,0.7492898653849712
356,74020322,Saint Petersburg,0,0,59.9606739,30.1586551,66305,358.65240238892636,0.8198084991559391
357,74020379,Saint Petersburg,4,0,59.9606739,30.1586551,19826,192.82385770503254,0.7741182213495348
358,74020392,Saint Petersburg,4,0,59.9606739,30.1586551,15911,191.67061018063663,0.7575769643835241
359,74020431,Saint Petersburg,4,0,59.9606739,30.1586551,10203,59.899877180135235,0.6678169955308182
360,74020377,Saint Petersburg,4,0,59.9606739,30.1586551,9932,45.22376141467258,0.7577299010088742
361,74020376,Saint Petersburg,4,4,59.9606739,30.1586551,13680,98.69107645288184,0.7524696878477135
362,74020398,Saint Petersburg,4,2,59.9606739,30.1586551,7643,31.10482318005773,0.7951180981459987
363,74021685,Saint Petersburg,4,3,59.9606739,30.1586551,9200,48.12359628581929,0.8129103565503496
364,74021686,Saint Petersburg,4,3,59.9606739,30.1586551,24500,115.50089761673816,0.7447637759219035
365,74021713,Saint Petersburg,4,3,59.9606739,30.1586551,20230,72.84628647799477,0.7662238983781098
366,74021824,Saint Petersburg,4,3,59.9606739,30.1586551,12448,72.53403982165453,0.7309946658998688
367,74021846,Saint Petersburg,4,3,59.9606739,30.1586551,25435,131.87643263187428,0.7813744044230813
368,74021862,Saint Petersburg,4,3,59.9606739,30.1586551,17184,90.70598209583491,0.7466593036209372
369,74021863,Saint Petersburg,4,3,59.9606739,30.1586551,6137,33.62202367779899,0.7538794861854794
370,74021913,Saint Petersburg,4,3,59.9606739,30.1586551,6044,40.93896367602834,0.7506964884744809
371,74021916,Saint Petersburg,4,3,59.9606739,30.1586551,17315,67.36521398420585,0.7989745795365826
372,74021953,Saint Petersburg,4,0,59.9606739,30.1586551,20210,84.94536427775621,0.8141732969252137
373,74022005,Saint Petersburg,0,3,59.9606739,30.1586551,14358,113.82939681359719,0.7678726043308665
374,74020454,Barnaul,0,3,53.3475493,83.7788448,12572,90.61181284229123,0.7596635907227334
375,74020505,Barnaul,0,3,53.3475493,83.7788448,16576,89.29554432102965,0.735879569479045
376,74020654,Barnaul,0,0,53.3475493,83.7788448,5496,61.06521955222169,0.7811165990854869
377,74020809,Barnaul,0,3,53.3475493,83.7788448,15320,70.18699959594157,0.8300849956594899
378,74020979,Barnaul,0,3,53.3475493,83.7788448,5168,30.548166494741974,0.7398467477062474
379,74021092,Barnaul,0,0,53.3475493,83.7788448,15106,137.58925560575346,0.7411084278875386
380,74021907,Barnaul,0,4,53.3475493,83.7788448,7523,50.935705701287965,0.718759649290183
381,74021908,Barnaul,0,3,53.3475493,83.7788448,8163,58.90662612562154,0.7796809453635866
382,74020461,Nizhny Novgorod,4,3,56.3264816,44.0051395,17258,103.10549399383159,0.7648733719842838
383,74020541,Nizhny Novgorod,4,0,56.3264816,44.0051395,8192,47.57391031180735,0.7141873871368004
384,74020651,Nizhny Novgorod,4,0,56.3264816,44.0051395,10223,84.41299223546908,0.7670507568088025
385,74020669,Nizhny Novgorod,4,0,56.3264816,44.0051395,10980,113.99117001814334,0.6938712272631207
386,74020719,Nizhny Novgorod,4,0,56.3264816,44.0051395,11150,122.48888497474327,0.7300457462995705
387,74020810,Nizhny Novgorod,4,2,56.3264816,44.0051395,12305,64.79750606296473,0.7529841277545513
388,74020950,Nizhny Novgorod,4,0,56.3264816,44.0051395,17830,142.55555791596424,0.7659226462238361
389,74021091,Nizhny Novgorod,4,0,56.3264816,44.0051395,21867,127.49434603415436,0.8151911232590322
390,74021382,Nizhny Novgorod,4,3,56.3264816,44.0051395,27446,117.665707288399,0.7408660140226779
391,74021463,Nizhny Novgorod,4,3,56.3264816,44.0051395,12692,78.43840470925792,0.7374020723997723
392,74020402,Nizhny Novgorod,4,0,56.3264816,44.0051395,14723,117.55271840331906,0.8104587000661433
393,74020468,Ufa,0,3,54.7261409,55.947499,14976,57.54238385615967,0.745648167453233
394,74020503,Ufa,0,3,54.7261409,55.947499,14196,116.68247834135036,0.6893918962506564
395,74020555,Ufa,0,3,54.7261409,55.947499,21287,198.9593524688827,0.7682359619024615
396,74020702,Ufa,0,3,54.7261409,55.947499,20035,137.16294106863342,0.6531001321436186
397,74021127,Ufa,0,3,54.7261409,55.947499,26615,143.63195272853298,0.724976485171564
398,74021214,Ufa,0,0,54.7261409,55.947499,20944,102.24952279732507,0.7442615853632133
399,74021216,Ufa,0,3,54.7261409,55.947499,21478,115.61144951745969,0.7100136350425708
400,74021276,Ufa,0,4,54.7261409,55.947499,12985,62.748488483927204,0.7027875681325872
401,74015173,Ufa,0,3,54.7261409,55.947499,13181,71.18619466425314,0.6894480337662988
402,74015705,Ufa,0,0,54.7261409,55.947499,16375,100.55395751002203,0.7424338317551703
403,74020378,Ufa,0,0,54.7261409,55.947499,24556,237.33365893644412,0.6607661128785849
404,74020395,Ufa,0,3,54.7261409,55.947499,26460,118.22960966485408,0.7274782929126631
405,74021787,Ufa,0,2,54.7261409,55.947499,14543,67.18509576335983,0.6910881431213194
406,74021788,Ufa,0,3,54.7261409,55.947499,10752,46.47373742961386,0.6470740087357839
407,74021789,Ufa,0,3,54.7261409,55.947499,10537,55.94654291518289,0.6388208746678914
408,74020481,Rostov-na-Donu,4,3,47.2216548,39.7096061,5990,51.668338157132546,0.7813432387217703
409,74020511,Rostov-na-Donu,4,3,47.2216548,39.7096061,12181,118.72088482195457,0.7082529255539475
410,74020575,Rostov-na-Donu,4,3,47.2216548,39.7096061,15252,118.00090002205505,0.8251147345419474
411,74020671,Rostov-na-Donu,4,3,47.2216548,39.7096061,11529,89.27348933679363,0.7066711717890815
412,74021162,Rostov-na-Donu,4,3,47.2216548,39.7096061,11985,80.21456189402038,0.7793914461806736
413,74021205,Rostov-na-Donu,4,0,47.2216548,39.7096061,17124,156.20510181996767,0.8392310959836019
414,74017259,Rostov-na-Donu,4,3,47.2216548,39.7096061,25466,128.43381741015665,0.747088106819806
415,74021642,Rostov-na-Donu,4,0,47.2216548,39.7096061,15229,148.85265039233278,0.7621552324195325
416,74021733,Rostov-na-Donu,4,4,47.2216548,39.7096061,12635,98.38124337300809,0.7667243505285886
417,74021900,Rostov-na-Donu,4,2,47.2216548,39.7096061,5872,48.66039217098199,0.6871595972660536
418,74021901,Rostov-na-Donu,4,2,47.2216548,39.7096061,13320,73.73774907805189,0.752783580760134
419,74021999,Rostov-na-Donu,4,2,47.2216548,39.7096061,11396,80.80713206513761,0.7561711249651422
420,74020471,Korolyov,0,2,55.9133755,37.84640767607998,8351,54.242880641155345,0.7403425579597893
421,74220889,Korolyov,0,3,55.9133755,37.84640767607998,18626,74.63004410898651,0.7958520823126178
422,74020494,Naberejnye Tchelny,0,3,55.7419774,52.399207,5609,49.42689395804665,0.14106130350035112
423,74020721,Naberejnye Tchelny,0,4,55.7419774,52.399207,9859,73.56313248600064,0.7406427567584847
424,74021180,Naberejnye Tchelny,0,0,55.7419774,52.399207,7855,57.96502596901834,0.7830305457069825
425,74021737,Naberejnye Tchelny,0,3,55.7419774,52.399207,10742,73.57626514019279,0.6300699271007227
426,74021757,Naberejnye Tchelny,0,3,55.7419774,52.399207,6821,38.14134115054038,0.6258276052223927
427,74020498,Penza,0,3,53.1937836,45.006741250609664,20858,164.09555792380795,0.717957766301517
428,74020470,Penza,0,3,53.1937836,45.006741250609664,14729,100.49340057385483,0.7218383712579107
429,74020717,Penza,0,4,53.1937836,45.006741250609664,10564,73.56417818264752,0.6961238987010138
430,74021025,Penza,0,4,53.1937836,45.006741250609664,12417,76.0086062723506,0.7390568435390927
431,74021427,Penza,0,3,53.1937836,45.006741250609664,14274,126.92193148439448,0.7357111379201029
432,74021457,Penza,0,0,53.1937836,45.006741250609664,22169,188.68292182248152,0.746340694085567
433,74021812,Penza,0,3,53.1937836,45.006741250609664,12595,68.11963344846245,0.7055999951127871
434,74021912,Penza,0,3,53.1937836,45.006741250609664,17389,89.18256949513386,0.7931872111858452
435,74021975,Penza,0,3,53.1937836,45.006741250609664,8971,40.03291252473436,0.6801296583937465
436,74020504,Sterlitamak,0,3,53.632374,55.952259,16364,69.75423200211951,0.7073407563881035
437,74021125,Sterlitamak,0,3,53.632374,55.952259,13592,89.57201216567886,0.7316970790603592
438,74021866,Sterlitamak,0,0,53.632374,55.952259,17118,142.6212714417775,0.7329785510613164
439,74020520,Chelyabinsk,9,0,55.1598408,61.4025547,18156,155.5974780900061,0.6175421273340601
440,74020652,Chelyabinsk,9,3,55.1598408,61.4025547,14237,91.10842114817781,0.6995008391925513
441,74020653,Chelyabinsk,9,0,55.1598408,61.4025547,9134,93.61705444098054,0.6783862881431659
442,74021244,Chelyabinsk,9,3,55.1598408,61.4025547,16402,90.01572892352804,0.7020574828422295
443,74021567,Chelyabinsk,9,0,55.1598408,61.4025547,14668,106.17830914708206,0.6285327948155068
444,74321790,Chelyabinsk,9,4,55.1598408,61.4025547,8122,53.040793871663915,0.7060391385852607
445,74321791,Chelyabinsk,9,2,55.1598408,61.4025547,10061,63.86129195678406,0.7225155226766173
446,74321792,Chelyabinsk,9,1,55.1598408,61.4025547,9965,79.27869530221884,0.7220879849592846
447,74321819,Chelyabinsk,9,1,55.1598408,61.4025547,9925,49.371431218381524,0.764345880377408
448,74321820,Chelyabinsk,9,3,55.1598408,61.4025547,16308,148.53242601852085,0.6953870572960239
449,74321827,Chelyabinsk,9,0,55.1598408,61.4025547,12463,112.71827891252823,0.6988618491126523
450,74020542,Gatchina,4,3,59.5706273,30.1305083,6707,46.421532389127776,0.7917435806489869
451,74021026,Orenburg,4,3,51.7671248,55.0978517,13881,115.0613353922839,0.7062127864949139
452,74021484,Orenburg,4,3,51.7671248,55.0978517,9343,55.26568319806036,0.6660466423804399
453,74021978,Orenburg,4,4,51.7671248,55.0978517,7143,58.33589861885366,0.6485660270394714
454,74020558,Kaluga,0,3,54.5101087,36.2598115,13532,68.09758220197239,0.5360450455890137
455,74020684,Kaluga,0,0,54.5101087,36.2598115,9878,96.06744832641898,0.6938037068643124
456,74021389,Kaluga,0,3,54.5101087,36.2598115,16274,67.64326669242145,0.744660445386408
457,74021535,Kaluga,0,4,54.5101087,36.2598115,8230,53.918176893314445,0.7340850772253306
458,74013336,Kaluga,0,3,54.5101087,36.2598115,15851,89.93654125901266,0.6989632181034048
459,74021735,Kaluga,0,2,54.5101087,36.2598115,3989,25.87296660614136,0.7467726178357562
460,74020582,Kirov,0,3,58.6035661,49.6666241,11853,55.08805323318802,0.734859006660764
461,74020698,Kirov,0,3,58.6035661,49.6666241,8953,61.64352000735555,0.7103463113851699
462,74020591,Belgorod,4,3,50.5955595,36.5873394,12802,76.31342866061907,0.7346102040561011
463,74020621,Belgorod,4,0,50.5955595,36.5873394,16518,150.95634082414966,0.7451520296067106
464,74021352,Belgorod,4,2,50.5955595,36.5873394,10111,64.43160339788295,0.6729319437876996
465,74020593,Magnitogorsk,0,3,53.42568665,59.050732193093054,13077,91.24592894410233,0.7456204289234042
466,74020400,Magnitogorsk,9,3,53.42568665,59.050732193093054,10576,79.92185249520725,0.7443713499572621
467,74321713,Magnitogorsk,9,0,53.42568665,59.050732193093054,12894,100.77622608711293,0.7605254536745664
468,74321770,Magnitogorsk,9,2,53.42568665,59.050732193093054,5302,36.431683242195234,0.7216608354035413
469,74321830,Magnitogorsk,9,2,53.42568665,59.050732193093054,5346,43.215298565151535,0.6431736545381326
470,74321856,Magnitogorsk,9,2,53.42568665,59.050732193093054,7052,32.9982436686111,0.6737939250100776
471,74020605,Kazan,9,3,55.7823547,49.1242266,17112,67.59219546085218,0.8208514105443765
472,74020817,Kazan,9,0,55.7823547,49.1242266,17997,121.37655785608884,0.8287879932157796
473,74020892,Kazan,9,0,55.7823547,49.1242266,17245,169.92225850322578,0.699775346258045
474,74020921,Kazan,9,4,55.7823547,49.1242266,15495,58.33701026721624,0.7632025432359729
475,74021030,Kazan,9,1,55.7823547,49.1242266,11222,44.282804698663234,0.7837842809061276
476,74021090,Kazan,9,3,55.7823547,49.1242266,17296,174.8423797865482,0.7173549578057005
477,74021374,Kazan,9,4,55.7823547,49.1242266,8156,51.24879117102401,0.7516034731555864
478,74021464,Kazan,9,3,55.7823547,49.1242266,6215,29.749528755139675,0.7978803734137705
479,74021595,Kazan,9,3,55.7823547,49.1242266,16821,94.59324277635992,0.8049280415868791
480,74020404,Kazan,9,0,55.7823547,49.1242266,11999,101.64646765119245,0.6734233626362546
481,74020443,Kazan,9,3,55.7823547,49.1242266,17938,103.53535712711188,0.8095563315349472
482,74021780,Kazan,9,0,55.7823547,49.1242266,26141,205.5589726284654,0.8010625691412071
483,74021822,Kazan,9,4,55.7823547,49.1242266,6477,42.733238810650896,0.7486401438272483
484,74020616,Velikiy Novgorod,9,3,58.5209862,31.2757862,12008,54.730943628592684,0.8261918615899635
485,74020664,Velikiy Novgorod,9,2,58.5209862,31.2757862,8453,38.838477291157275,0.7890122968214198
486,74020617,Cherepovets,4,3,59.128696,37.916389,13879,93.05895266807593,0.7342085933230296
487,74021903,Cherepovets,4,4,59.128696,37.916389,7959,61.521956469374,0.7937943897036778
488,74020624,Saratov,0,2,51.530018,46.034683,16773,106.28306650433034,0.7451904471292216
489,74020849,Saratov,0,0,51.530018,46.034683,25347,185.44215096191982,0.716342520570343
490,74021152,Saratov,0,2,51.530018,46.034683,18968,95.88036376570624,0.7266607577171794
491,74021264,Saratov,0,3,51.530018,46.034683,20574,172.4752474287535,0.7302823020476029
492,74021265,Saratov,0,2,51.530018,46.034683,10647,47.58291141414759,0.7234456996427003
493,74021483,Saratov,0,3,51.530018,46.034683,13088,74.87960679507111,0.6193481014977196
494,74021487,Saratov,0,3,51.530018,46.034683,14319,70.02135818094189,0.6853711324910483
495,74015796,Saratov,0,3,51.530018,46.034683,20701,92.54692300337967,0.7396846703730529
496,74020323,Saratov,0,0,51.530018,46.034683,28317,165.06511018838523,0.7309380538758277
497,74020387,Saratov,0,0,51.530018,46.034683,16837,163.42142364448156,0.6917139760694582
498,74021779,Saratov,0,2,51.530018,46.034683,14017,74.59109500224598,0.7079935427059043
499,74021944,Saratov,0,3,51.530018,46.034683,10579,75.53874588796013,0.7293289571183038
500,74021995,Saratov,0,3,51.530018,46.034683,9894,61.278330873045704,0.6488394465269263
501,74020644,Vologda,4,4,60.0391461,43.1215213,7879,125.84483706482763,0.673857301563102
502,74020646,Sosnovy Bor,9,3,59.8968655,29.0765628,10629,64.70154150933509,0.777918352885295
503,74020634,Petrozavodsk,5,0,61.7900426,34.390007,9466,88.50461239980717,0.8394897991189709
504,74020662,Petrozavodsk,5,4,61.7900426,34.390007,11384,53.3896573671761,0.7890081319094541
505,74020667,Petrozavodsk,5,4,61.7900426,34.390007,9556,67.99881596344952,0.8184428717052992
506,74020657,Stupino,0,0,54.886598,38.0772589,13645,115.4623863283693,0.7376422505594613
507,74221448,Stupino,4,4,54.886598,38.0772589,4303,21.826526134677717,0.7466277195744292
508,74020658,Kemerovo,0,4,55.3550907,86.0871213,16920,117.28609549084972,0.7503840441817403
509,74020741,Kemerovo,0,3,55.3550907,86.0871213,13544,92.17098908045944,0.7247017910616939
510,74020865,Kemerovo,0,3,55.3550907,86.0871213,15579,111.95329987715171,0.7295585971386231
511,74021343,Kemerovo,0,0,55.3550907,86.0871213,13059,105.15398929191817,0.6724922945865532
512,74021346,Kemerovo,0,3,55.3550907,86.0871213,14803,98.60055869739581,0.7830458813708888
513,74021964,Kemerovo,0,0,55.3550907,86.0871213,11263,112.84294706251863,0.7371637087099798
514,74020661,Zelenodolsk,9,3,55.8586627,48.55746590061055,13225,75.76714592092344,0.7705210304607618
515,74020668,Pskov,4,2,57.8173923,28.3343465,8516,79.46963922717431,0.7738171899883359
516,74020693,Pskov,4,3,57.8173923,28.3343465,12887,66.3828938544504,0.7379609586958823
517,74020672,Cherkessk,4,3,44.22538305,42.06819662981461,15069,90.88270139874716,0.6771306112363552
518,74020692,Kirishi,4,4,59.450325,32.010578,12725,95.12084057017653,0.8329722414568019
519,74020694,Novy Urengoy,0,0,66.085196,76.6799167,4454,38.787165861776664,0.7523242290881731
520,74021961,Novy Urengoy,0,3,66.085196,76.6799167,10521,67.45870360249539,0.7171979034772149
521,74020695,Tver,0,3,56.858675,35.9208284,27760,144.80288217682957,0.7602887337924036
522,74020733,Tver,0,0,56.858675,35.9208284,12069,68.91727088012053,0.7650746274753762
523,74020734,Tver,0,0,56.858675,35.9208284,16135,131.40692790623478,0.6665708228811762
524,74021218,Tver,0,3,56.858675,35.9208284,13958,64.03879130636328,0.7818957262760367
525,74020777,Elektrostal,4,0,55.7903785,38.4405711,7703,41.84385882424395,0.7381886751115393
526,74015983,Elektrostal,4,0,55.7903785,38.4405711,6004,59.24987442220971,0.7795631603704708
527,74220797,Elektrostal,4,4,55.7903785,38.4405711,7502,32.5377552050608,0.7715244617184993
528,74020782,Pyatigorsk,4,3,44.039775,43.0706669,8753,70.8816965956706,0.6621933964244849
529,74020798,Orehovo-Zuevo,0,3,55.8083278,38.9790038,12604,73.4642940908416,0.5379407551729006
530,74220768,Orehovo-Zuevo,4,0,55.8083278,38.9790038,13747,106.19055022643721,0.7159417199243752
531,74321828,Orehovo-Zuevo,4,0,55.8083278,38.9790038,12084,100.10137718476065,0.7169579575292966
532,74020808,Lyubertsy,0,0,55.6783142,37.89377,6032,49.959516078053106,0.6631901650253405
533,74020506,Lyubertsy,0,3,55.6783142,37.89377,19553,108.63486761235033,0.724594344108745
534,74213276,Lyubertsy,4,3,55.6783142,37.89377,16848,73.16052491620765,0.8049917093689721
535,74321814,Lyubertsy,4,0,55.6783142,37.89377,8518,42.525209978426595,0.8004239482839125
536,74020814,Tula,0,3,54.1930321,37.61754,14021,59.03615454837526,0.7608711527265727
537,74020968,Tula,0,3,54.1930321,37.61754,13101,59.7667458523085,0.6951998105047801
538,74020967,Tula,0,3,54.1930321,37.61754,13318,93.29666416255004,0.6786916630881531
539,74021246,Tula,0,0,54.1930321,37.61754,10915,115.92839118661522,0.8141233568159929
540,74020960,Vladivostok,0,3,43.1150678,131.8855768,18773,90.30236732145868,0.7679921465463199
541,74020961,Vladivostok,0,3,43.1150678,131.8855768,8977,84.47804507829609,0.7440616854238304
542,74021238,Vladivostok,0,3,43.1150678,131.8855768,23748,116.55863508781249,0.767363495623832
543,74021241,Vladivostok,0,3,43.1150678,131.8855768,23744,123.07141038900075,0.7591074086992166
544,74021368,Vladivostok,0,0,43.1150678,131.8855768,41425,292.12731328638165,0.81585729629824
545,74021559,Vladivostok,0,3,43.1150678,131.8855768,31730,179.2152868692262,0.8016404102388713
546,74021756,Vladivostok,0,2,43.1150678,131.8855768,20318,133.76979530791365,0.6803589113970718
547,74021815,Vladivostok,0,3,43.1150678,131.8855768,18777,102.07629278570111,0.717496126901362
548,74021897,Vladivostok,0,3,43.1150678,131.8855768,13920,59.2050724305254,0.713340378115503
549,74021922,Vladivostok,0,0,43.1150678,131.8855768,20159,109.31251616569892,0.7985730322582455
550,74021921,Vladivostok,0,0,43.1150678,131.8855768,15215,121.03613091746064,0.7499922463424602
551,74021960,Vladivostok,0,3,43.1150678,131.8855768,11241,45.50460606281886,0.7471612283772586
552,74020885,Nalchik,4,3,43.4769604,43.5966578,16451,84.55888784618956,0.8321535958330906
553,74020943,Makhachkala,4,3,42.9830241,47.5048717,11817,63.850874782780494,0.6559616988959867
554,74021060,Makhachkala,4,3,42.9830241,47.5048717,10044,55.308788000418055,0.675798310497623
555,74021159,Makhachkala,4,3,42.9830241,47.5048717,10118,59.23865859115311,0.5708053954866555
556,74021211,Makhachkala,4,2,42.9830241,47.5048717,4967,36.18081506055543,0.5690728898363898
557,74021305,Makhachkala,4,2,42.9830241,47.5048717,6046,50.50795231201961,0.5959431758264614
558,74021429,Makhachkala,4,3,42.9830241,47.5048717,9313,54.33978889029294,0.6845537991551804
559,74021979,Makhachkala,4,2,42.9830241,47.5048717,1757,11.967400372645596,0.4790815044670638
560,74020944,Vladikavkaz,4,3,43.024593,44.68211,6859,55.919372228917155,0.6634955743346311
561,74021585,Vladikavkaz,4,2,43.024593,44.68211,2668,29.019384475289534,0.48473271967149184
562,74021015,Domodedovo airport,10,3,55.40912105,37.904166212415895,25654,138.82201237259616,0.5820011575345816
563,74021017,Sarapul,0,3,56.477334,53.8192957,8876,55.42425796460714,0.7380102322236605
564,74021061,Stavropol,4,0,44.8632577,43.4406913,18267,145.27921951668318,0.79918518214165
565,74021068,Stavropol,4,2,44.8632577,43.4406913,10835,68.29015843698396,0.7823422230058649
566,74021126,Stavropol,4,3,44.8632577,43.4406913,13475,105.2895103366788,0.7867253670214085
567,74015174,Stavropol,4,3,44.8632577,43.4406913,11810,96.61751515946253,0.7741891684659257
568,74021851,Stavropol,4,3,44.8632577,43.4406913,20080,164.84029585406265,0.7754789174951285
569,74021948,Stavropol,4,2,44.8632577,43.4406913,7199,60.497095526307334,0.7144030514017399
570,74021066,Perm,0,2,58.014965,56.246723,15551,67.67018831039937,0.7469752679257515
571,74021262,Perm,0,3,58.014965,56.246723,9002,44.32866681679459,0.750540874040083
572,74021341,Perm,0,3,58.014965,56.246723,6377,31.53969730776857,0.7655013122787546
573,74021460,Perm,0,3,58.014965,56.246723,14289,52.04570721104426,0.716573015341921
